Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRI59,OUT046,3891.193273
DRC36,OUT049,2945.734988
FDS15,OUT019,1945.111002
FDI07,OUT018,3395.547344
FDZ15,OUT018,346.6020462
NCX41,OUT027,3619.455917
NCO29,OUT019,2599.40038
FDF57,OUT013,2291.259552
FDI33,OUT035,1568.487253
DRJ47,OUT049,3057.421435
FDB34,OUT046,1596.343913
FDY22,OUT027,326.4554423
DRL11,OUT017,2190.980545
FDY46,OUT035,2602.952082
FDG17,OUT013,629.1971064
FDE52,OUT018,1286.58906
DRP47,OUT027,628.768402
FDO01,OUT010,352.8071041
FDL09,OUT046,433.9690255
FDR57,OUT013,2195.97148
DRD37,OUT035,1507.720767
FDQ36,OUT027,740.909196
FDL33,OUT049,2931.73621
FDL48,OUT045,771.911417
FDL28,OUT049,5359.938854
NCN29,OUT046,666.7187897
FDO13,OUT035,4129.104556
FDB38,OUT045,361.4236769
FDI36,OUT035,2939.901228
FDI58,OUT035,2456.742797
FDH22,OUT018,2102.365682
FDQ27,OUT013,1945.970986
FDT33,OUT046,2660.175925
FDC56,OUT045,1966.126889
FDF14,OUT046,2397.582286
FDQ39,OUT017,3126.826888
NCM43,OUT017,2582.824686
FDS46,OUT035,2728.356207
FDI22,OUT049,3200.637451
NCE43,OUT045,3359.852071
FDZ36,OUT010,3371.664078
FDR13,OUT019,1936.031442
FDP46,OUT018,1571.735968
FDW56,OUT019,3399.737091
FDB40,OUT017,2421.457694
FDM28,OUT018,2786.95264
FDV49,OUT013,4440.571059
NCS53,OUT018,2536.75678
FDO03,OUT049,3899.964199
FDT15,OUT035,2954.426532
FDD33,OUT049,3490.424279
FDX13,OUT017,667.6457939
FDH60,OUT013,2712.363008
DRH51,OUT046,1236.589351
NCL07,OUT049,662.3402193
FDW51,OUT045,3355.570365
FDF21,OUT019,2696.539304
FDH26,OUT019,2060.674925
FDJ03,OUT049,1752.516755
FDU35,OUT017,1587.072386
DRL01,OUT018,3510.467302
FDE59,OUT045,1439.873804
FDI60,OUT035,1191.273445
DRH39,OUT035,218.104862
FDK36,OUT049,772.445104
FDN52,OUT045,1249.6123
FDU12,OUT017,4070.756234
NCT05,OUT027,3933.390085
FDS37,OUT027,1827.212795
FDK24,OUT017,917.7212235
DRF36,OUT013,3079.240056
FDN46,OUT010,1683.654023
NCN06,OUT045,2346.976518
FDD59,OUT035,1408.663147
FDM14,OUT045,1504.910256
FDO10,OUT018,1031.855508
FDU35,OUT013,1587.072386
NCA30,OUT018,3044.10894
NCO41,OUT049,1590.43698
FDI24,OUT046,2992.570665
FDZ16,OUT046,3554.473627
FDV47,OUT046,1378.084926
FDV16,OUT045,1479.939667
FDZ22,OUT035,1249.243968
FDO20,OUT010,3627.558213
FDW38,OUT013,1084.3486
FDW52,OUT045,3209.113758
FDT43,OUT019,1768.044377
NCS29,OUT045,3623.146112
NCC31,OUT017,4053.950806
FDA21,OUT017,4828.985015
FDQ55,OUT046,2053.588884
NCE54,OUT049,1302.715888
FDD45,OUT017,285.2489043
NCP17,OUT017,1183.929731
FDR47,OUT035,2691.876528
DRM35,OUT013,2909.074315
FDR47,OUT019,2691.876528
FDX19,OUT010,5576.658866
FDV22,OUT027,3083.995013
FDQ46,OUT027,1841.053801
DRO47,OUT045,2211.726267
FDB44,OUT010,3286.225381
FDN02,OUT010,2947.437534
FDW10,OUT045,452.7328509
FDJ41,OUT019,5528.799725
FDM50,OUT046,896.5180817
FDW10,OUT035,452.7328509
FDY48,OUT049,1670.824899
NCE30,OUT027,3078.892822
FDO04,OUT045,824.6950371
FDQ26,OUT010,747.5557959
NCX29,OUT018,3591.724328
FDE39,OUT046,334.1312139
NCR54,OUT027,3267.072065
NCP55,OUT027,808.8638957
FDX22,OUT017,508.0939543
FDI05,OUT035,1145.852166
FDC51,OUT027,2024.532329
FDC10,OUT013,1566.79276
FDJ46,OUT045,2609.028605
FDV10,OUT010,831.0722311
FDX12,OUT027,2988.376853
FDL43,OUT019,1220.840533
DRB13,OUT046,2786.262913
FDF59,OUT027,1973.626339
FDT35,OUT049,2705.272871
NCJ19,OUT035,1122.698307
FDT35,OUT018,2705.272871
FDI48,OUT046,799.217426
DRC24,OUT019,2740.682705
NCZ05,OUT017,1804.35254
FDJ57,OUT049,4243.849516
FDX11,OUT017,4596.485354
FDE09,OUT035,1785.375734
NCK06,OUT049,2032.833835
DRE37,OUT017,4604.171163
FDV56,OUT046,1789.167725
FDY43,OUT017,2697.06799
FDV35,OUT013,436.7491349
FDF05,OUT019,631.1700067
FDA36,OUT035,2583.32687
FDS13,OUT027,3648.03194
FDU47,OUT013,3321.777121
FDI36,OUT010,2939.901228
FDH48,OUT046,2185.059832
FDZ14,OUT013,1789.037476
FDS46,OUT013,2728.356207
FDE21,OUT017,2094.149841
FDA26,OUT049,4234.02892
FDV12,OUT046,1930.76183
FDL46,OUT019,1593.125062
FDN57,OUT013,2199.951013
NCJ18,OUT017,1722.690474
FDO36,OUT045,2661.627531
FDX55,OUT018,3791.04313
FDT25,OUT019,246.6907546
FDD16,OUT049,1997.893145
NCX18,OUT013,3289.496828
NCG55,OUT018,1809.048345
NCV18,OUT049,1625.756069
NCS18,OUT035,2614.336698
FDC37,OUT045,2449.633708
FDE47,OUT046,1898.56373
DRG49,OUT019,4813.108071
FDC39,OUT049,3536.537249
FDH24,OUT019,2471.189863
FDV39,OUT027,2670.00109
NCL17,OUT045,430.555805
NCY53,OUT035,1721.575612
FDH52,OUT013,169.7202821
NCD19,OUT018,1857.037836
FDI44,OUT046,1406.453768
DRD49,OUT027,3568.141213
FDN08,OUT035,1889.156842
FDO20,OUT027,3627.558213
FDY02,OUT046,4199.252948
FDX23,OUT045,1284.505788
FDX01,OUT017,1926.471608
FDH20,OUT027,1689.956179
NCX41,OUT017,3619.455917
FDD21,OUT027,1697.831897
DRH11,OUT019,954.9022718
DRE60,OUT018,5185.221732
FDB10,OUT013,549.4537044
FDH38,OUT013,1977.845937
NCL07,OUT018,662.3402193
FDD48,OUT046,219.008285
NCT54,OUT027,1462.986315
FDF32,OUT027,3408.983553
DRH51,OUT045,1236.589351
DRG03,OUT035,2329.242244
NCY42,OUT019,2810.213432
FDH32,OUT017,279.3314395
NCJ06,OUT027,2200.379656
FDH47,OUT027,1680.855891
FDZ08,OUT018,1254.531311
FDK16,OUT017,1471.830363
DRG01,OUT018,1371.413198
NCM53,OUT027,288.4986236
NCB07,OUT035,2626.886107
NCZ06,OUT035,3269.574374
FDU48,OUT049,1613.028537
NCB55,OUT027,848.8487568
FDP15,OUT013,3960.988832
FDF17,OUT046,5074.364529
NCN06,OUT049,2346.976518
DRM48,OUT018,808.2092112
FDH10,OUT046,1758.985195
FDC60,OUT018,1670.552815
FDE35,OUT018,852.6754201
DRI23,OUT013,2418.564016
NCR38,OUT013,5063.968778
FDP04,OUT035,936.2554079
NCW17,OUT045,2495.377021
FDX34,OUT017,1970.673099
NCK53,OUT045,306.8701382
NCO54,OUT010,1005.890895
NCH55,OUT046,1855.623711
FDT44,OUT027,1718.225437
DRG49,OUT046,4813.108071
FDX46,OUT010,820.3875618
DRG36,OUT049,3237.432878
FDU37,OUT049,306.7556252
FDK10,OUT049,2397.402341
DRF37,OUT027,4116.753486
FDC44,OUT035,1528.493047
FDP15,OUT046,3960.988832
FDZ27,OUT027,851.3890416
FDY22,OUT019,326.4554423
DRG51,OUT035,2308.939363
FDN58,OUT045,4355.766652
FDW01,OUT049,2044.747519
FDX24,OUT018,1226.428269
FDO51,OUT017,854.002932
FDJ52,OUT027,2394.104327
NCY06,OUT010,2212.535373
FDE20,OUT018,4462.055638
FDT23,OUT010,2276.691958
FDQ51,OUT046,906.4101967
FDE35,OUT046,852.6754201
FDB46,OUT013,3678.741437
NCG19,OUT035,2969.966802
NCL06,OUT018,3940.440893
FDT36,OUT019,703.9339778
FDC56,OUT049,1966.126889
FDJ26,OUT049,524.2851971
FDZ59,OUT017,3160.967009
FDV11,OUT027,2564.286052
FDR13,OUT010,1936.031442
FDI15,OUT018,5497.566992
FDF47,OUT018,4718.911201
NCB54,OUT019,1723.377369
NCK19,OUT027,3624.678891
FDX16,OUT017,2943.110518
FDL50,OUT045,1858.392658
NCE31,OUT035,273.1689519
DRJ01,OUT049,2458.846566
FDE22,OUT013,2518.961498
FDY20,OUT019,2412.367279
NCO14,OUT045,176.7850282
NCR50,OUT017,2241.649972
DRM47,OUT017,2818.093163
FDO27,OUT010,1655.46357
FDJ20,OUT027,1946.866749
NCX17,OUT013,3065.501597
FDG59,OUT049,174.8094606
FDD52,OUT045,1874.816028
FDO48,OUT017,537.5761354
FDC59,OUT019,1075.925473
FDS15,OUT018,1945.111002
FDB47,OUT035,2506.729708
FDV14,OUT019,1260.090566
FDB27,OUT013,2916.803475
FDA35,OUT035,1525.236125
FDN51,OUT018,4049.158786
FDO39,OUT019,3018.784392
FDB28,OUT049,3456.463658
DRJ25,OUT046,1643.105173
FDH46,OUT027,1618.563238
FDI10,OUT045,2908.890937
FDU21,OUT018,118.2992675
FDD09,OUT049,2889.321214
FDD10,OUT046,2232.673621
FDN31,OUT010,2799.071154
FDA46,OUT018,478.2231995
FDM56,OUT046,1592.760634
FDF11,OUT010,3322.751804
FDS32,OUT018,2117.176414
NCM06,OUT013,2295.933981
FDZ26,OUT045,606.5523374
FDO01,OUT013,352.8071041
FDJ46,OUT049,2609.028605
FDG26,OUT019,3786.998015
FDZ38,OUT035,3202.750928
NCO55,OUT013,1666.310447
FDT60,OUT035,2883.786533
FDW37,OUT049,1274.424274
NCK42,OUT018,3107.056677
FDA45,OUT046,2277.199614
FDW55,OUT018,4190.614683
FDY44,OUT017,2951.854257
FDQ31,OUT017,1390.81971
FDM09,OUT049,483.4994164
FDH12,OUT018,1672.739517
NCQ43,OUT035,296.8684432
FDT33,OUT035,2660.175925
NCT41,OUT018,4063.535518
DRJ25,OUT010,1643.105173
NCQ41,OUT046,660.414243
NCN17,OUT049,2649.601196
DRO35,OUT027,1519.560195
FDU27,OUT018,933.8147407
FDY43,OUT027,2697.06799
FDG46,OUT035,1846.941825
DRL49,OUT018,2199.083062
NCB55,OUT049,848.8487568
FDK28,OUT049,4872.250997
FDO49,OUT045,740.3515457
FDT03,OUT013,1896.343021
FDW33,OUT027,268.3253919
FDR02,OUT035,331.4704236
FDF50,OUT013,2896.960099
FDA40,OUT018,1226.05807
NCT53,OUT018,2605.741905
FDY60,OUT035,1616.79039
FDP44,OUT027,1256.145528
NCQ50,OUT045,3102.014579
NCC30,OUT017,3112.035986
FDQ60,OUT018,1964.342254
FDG41,OUT046,2666.073821
FDQ03,OUT046,5411.810732
FDM03,OUT045,2122.12523
FDZ51,OUT018,1551.996327
DRF51,OUT035,154.6738262
FDF39,OUT017,3711.962695
FDW52,OUT035,3209.113758
FDY22,OUT049,326.4554423
FDG14,OUT013,2791.803823
FDA57,OUT017,695.3621643
FDL45,OUT019,2292.399311
FDX28,OUT046,1460.179958
NCQ54,OUT013,3351.741437
FDH40,OUT045,269.9017622
FDU52,OUT035,2595.593339
FDT60,OUT010,2883.786533
FDK08,OUT045,1644.137092
FDN04,OUT049,2862.998711
FDE50,OUT013,3735.624233
FDI16,OUT049,195.5432
FDM50,OUT049,896.5180817
NCV30,OUT049,1100.977288
FDT44,OUT013,1718.225437
FDY60,OUT013,1616.79039
FDT56,OUT017,865.1595175
FDV58,OUT018,2878.206222
FDU04,OUT013,1839.423636
NCN05,OUT027,2824.489478
FDI53,OUT018,2188.724678
FDD34,OUT046,3886.948173
FDW47,OUT027,1920.457441
FDT51,OUT027,1767.351527
FDO27,OUT013,1655.46357
NCQ18,OUT018,1778.107753
NCW05,OUT013,2636.300387
FDI15,OUT010,5497.566992
NCH43,OUT010,4948.827269
FDT40,OUT049,1505.3019
NCG19,OUT017,2969.966802
NCM30,OUT035,683.7915149
FDB38,OUT017,361.4236769
FDB22,OUT046,2415.662481
FDC58,OUT046,747.9010348
NCI29,OUT013,1846.456535
FDA23,OUT010,1563.084519
DRG48,OUT013,2313.930737
FDV21,OUT013,397.1044712
NCG18,OUT019,1752.659465
FDG40,OUT045,669.4800862
FDU24,OUT018,1913.024813
FDA22,OUT049,2809.026981
FDY35,OUT046,887.3323314
FDJ15,OUT045,2697.386328
NCW18,OUT018,3528.456016
FDK56,OUT018,3187.271752
FDF44,OUT046,225.8525165
FDP51,OUT049,1875.313327
FDU22,OUT027,1973.693048
FDM28,OUT017,2786.95264
NCL42,OUT046,3892.939226
FDJ15,OUT019,2697.386328
FDI32,OUT018,2321.372056
DRL11,OUT046,2190.980545
DRO59,OUT018,1454.789657
FDA07,OUT019,2576.757917
NCO53,OUT013,2819.519615
FDO21,OUT045,611.6865214
FDW39,OUT045,2734.632747
NCV17,OUT013,2967.050011
FDE22,OUT046,2518.961498
NCB06,OUT018,2361.77996
DRF48,OUT017,545.8237733
FDB05,OUT013,4709.399964
FDP28,OUT027,5522.605888
FDP23,OUT046,575.0521116
NCS41,OUT018,3125.512743
FDS40,OUT018,687.0559741
FDA16,OUT017,4153.124063
FDN20,OUT035,2898.405121
FDF04,OUT027,5606.146379
DRG36,OUT018,3237.432878
FDW16,OUT018,1292.006632
FDU09,OUT017,858.999218
FDW01,OUT046,2044.747519
FDB15,OUT045,5632.307413
NCJ17,OUT049,315.9641693
NCT18,OUT018,3813.370258
FDG16,OUT018,5284.021049
FDP27,OUT017,3273.953354
FDQ44,OUT027,2103.303876
FDL50,OUT027,1858.392658
FDW57,OUT027,2892.305768
FDS34,OUT013,1592.765927
NCV30,OUT035,1100.977288
FDD26,OUT018,3212.57545
FDA03,OUT045,1994.698232
FDS27,OUT018,4883.082809
FDM12,OUT013,2482.481346
NCV42,OUT027,362.9894988
NCS41,OUT046,3125.512743
FDN56,OUT018,425.5339823
DRK59,OUT046,3767.065976
NCG18,OUT046,1752.659465
NCN26,OUT017,1988.661487
FDI60,OUT027,1191.273445
NCI43,OUT049,733.2986519
NCL17,OUT049,430.555805
FDQ19,OUT019,3969.210039
FDY43,OUT049,2697.06799
FDR36,OUT049,836.8401017
FDJ58,OUT049,3127.317123
DRY23,OUT045,575.3491745
FDK26,OUT027,479.5524933
DRH03,OUT045,2321.931388
FDC10,OUT010,1566.79276
FDD23,OUT013,3433.654127
FDP32,OUT045,1991.871372
FDO31,OUT035,1362.915812
FDQ57,OUT013,2057.629443
FDX32,OUT027,2635.547059
FDC39,OUT027,3536.537249
FDU55,OUT046,5338.328775
FDL45,OUT013,2292.399311
DRK37,OUT049,3530.787368
FDK22,OUT013,3824.031677
DRG37,OUT027,2375.142951
FDK22,OUT017,3824.031677
DRH36,OUT018,1107.47932
DRC36,OUT018,2945.734988
DRE03,OUT027,692.170577
FDF34,OUT046,2893.389024
FDZ22,OUT046,1249.243968
FDC44,OUT010,1528.493047
FDN31,OUT027,2799.071154
FDO03,OUT017,3899.964199
FDA01,OUT049,848.3894237
NCH42,OUT049,4114.184793
FDF46,OUT018,1906.370706
DRL35,OUT046,706.7520958
FDW46,OUT049,1994.172017
FDB58,OUT046,2255.149624
FDD47,OUT018,433.5913751
NCO17,OUT045,1992.599856
FDJ26,OUT017,524.2851971
FDU37,OUT045,306.7556252
